id,code_INSEE,commune,surface_parcourue_m2,annee,mois,jour,heure,nature_inc_prim,nature_inc_sec,latitude,longitude,altitude_med
1025,61248,Mantilly,50000,2022,Jul,16,19,Malveillance,NA,48.5124,-0.8179,147.0
1026,61309,Perche en NocÃ©,60000,2022,Jul,15,14,Malveillance,NA,48.3585,0.6958,233.0
1027,61421,Saint-Mars-d'Ã‰grenne,100000,2022,Jul,15,14,Malveillance,NA,48.5514,-0.7366,165.0
1028,61375,BoischamprÃ©,400000,2022,Jul,12,11,Malveillance,NA,48.6765,0.0084,180.0
1029,61081,ChaillouÃ©,100000,2022,Jul,11,15,Malveillance,NA,48.6597,0.2124,202.0
1030,61457,Saint-Symphorien-des-BruyÃ¨res,150000,2022,Jul,8,17,Malveillance,NA,48.7869,0.5634,212.0
1031,61445,Saint-Pierre-d'Entremont,300000,2022,Jul,8,17,Malveillance,NA,48.812,-0.65,170.0
1032,61050,Cour-Maugis sur Huisne,250000,2022,Jun,14,16,Malveillance,NA,48.4567,0.6962,236.0
1033,61193,La GonfriÃ¨re,300000,2022,Jun,12,18,Malveillance,NA,48.8145,0.4919,272.0
1034,61234,Lonrai,200000,2022,Jun,12,15,Malveillance,NA,48.4537,0.0379,143.0
1035,61002,AlmenÃªches,100000,2022,Jun,12,15,Malveillance,NA,48.6975,0.1242,176.0
1036,61244,MahÃ©ru,50000,2022,Mar,25,17,Malveillance,NA,48.6597,0.4392,223.0
1037,12225,Saint-Georges-de-LuzenÃ§on,62000,2022,Mar,28,13,Accidentelle,NA,44.0567,2.9875,360.0
1038,12291,VerriÃ¨res,155000,2022,Jun,15,15,Involontaire,travaux,44.2155,3.048,712.0
1039,38545,Vif,165800,2022,Aug,11,14,Malveillance,NA,45.043,5.6712,285.0
1040,12163,Murasson,307000,2022,Jun,19,17,Accidentelle,NA,43.7606,2.7767,811.0
1041,12003,Les Albres,64400,2022,Aug,8,13,Malveillance,NA,44.5401,2.1801,185.0
1042,12037,BroquiÃ¨s,60000,2022,Sep,22,15,Accidentelle,NA,44.024,2.7155,266.0
1043,38527,Vaujany,150000,2022,Jun,18,18,Naturelle,NA,45.1884,6.0995,772.0
1044,65295,Luz-Saint-Sauveur,400000,2022,Feb,8,14,Malveillance,NA,42.8357,0.0175,1210.0
1045,79111,EnsignÃ©,311000,2022,Jun,15,13,Involontaire,travaux,46.0794,-0.2597,106.0
1046,79195,Nueil-les-Aubiers,129000,2022,Jun,27,15,Involontaire,travaux,46.9391,-0.6114,200.0
1047,79016,Assais-les-Jumeaux,129000,2022,Jul,10,12,Involontaire,travaux,46.7846,-0.0692,132.0
1048,47039,BoussÃ¨s,228000,2022,Jul,19,21,Naturelle,NA,44.1589,0.0698,149.0
1049,24354,La Roche-Chalais,597000,2022,Aug,7,17,Malveillance,NA,45.1292,0.0494,29.0
1050,24273,MoliÃ¨res,122000,2022,Aug,9,13,Accidentelle,NA,44.816,0.824,140.0
1051,24165,Eygurande-et-Gardedeuil,50000,2022,Aug,4,18,Malveillance,NA,45.0788,0.1167,29.0
1052,24165,Eygurande-et-Gardedeuil,80000,2022,Aug,7,18,Malveillance,NA,45.0788,0.1167,29.0
1053,40053,Bourriot-Bergonce,60000,2022,Mar,26,15,Involontaire,particulier,44.153,-0.2091,115.0
1054,40287,Sanguinet,169660,2022,Aug,16,15,Naturelle,NA,44.4776,-1.0903,23.0
1055,40307,Sore,168180,2022,Aug,12,19,Accidentelle,NA,44.3073,-0.6021,70.0
1056,40142,Laluque,258000,2022,Oct,20,14,Accidentelle,NA,43.8533,-0.9816,77.0
1057,40167,Luxey,184110,2022,Sep,6,17,Naturelle,NA,44.2382,-0.5061,89.0
1058,40142,Laluque,326000,2022,Aug,2,14,Involontaire,travaux,43.8533,-0.9816,77.0
1059,40087,CrÃ©on-d'Armagnac,85990,2022,Aug,25,17,Naturelle,NA,43.9948,-0.0744,150.0
1060,40123,Herm,459000,2022,Sep,12,15,Accidentelle,NA,43.8013,-1.1332,26.0
1061,40217,Parentis-en-Born,118000,2022,Jul,5,16,Naturelle,NA,44.3527,-1.0879,15.0
1062,64233,Garlin,100000,2022,Sep,14,16,Involontaire,travaux,43.5578,-0.2739,130.0
1063,64217,Esquiule,150000,2022,Oct,28,19,Malveillance,NA,43.1837,-0.7141,350.0
1064,33021,Auros,105000,2022,May,11,17,Accidentelle,NA,44.5117,-0.159,114.0
1065,33348,Queyrac,194000,2022,Aug,6,19,Malveillance,NA,45.3565,-0.9952,14.0
1066,33544,Le Verdon-sur-Mer,50000,2022,Aug,10,6,Malveillance,NA,45.5573,-1.0826,12.0
1067,33322,Le Pian-MÃ©doc,50000,2022,Jul,17,3,Malveillance,NA,44.9555,-0.6737,27.0
1068,41193,Romilly,80000,2022,Jul,11,14,Involontaire,travaux,47.9517,1.0287,206.0
1069,41193,Romilly,80000,2022,Jul,11,14,Involontaire,travaux,47.9517,1.0287,206.0
1070,86086,Coussay-les-Bois,51500,2022,Jul,18,19,Involontaire,travaux,46.8111,0.7262,58.0
1071,2B210,Pero-Casevecchie,70000,2022,Jan,12,9,Malveillance,NA,42.4168,9.464,25.0
1072,7202,SabliÃ¨res,214923,2022,Jan,20,17,Involontaire,particulier,44.5451,4.0675,400.0
1073,2B135,Isolaccio-di-Fiumorbo,50000,2022,Jan,29,13,Malveillance,NA,42.0169,9.2694,198.0
1074,2B007,Albertacce,493700,2022,Feb,1,15,Involontaire,travaux,42.3145,8.9277,1074.0
1075,2B207,Penta-di-Casinca,222400,2022,Feb,1,15,Malveillance,NA,42.4565,9.4888,25.0
1076,2B095,Corscia,321000,2022,Feb,11,14,Malveillance,NA,42.3627,9.0453,1063.0
1077,34156,MÃ©rifons,82618,2022,Jan,23,11,Involontaire,travaux,43.6361,3.2849,184.0
1078,34279,Saint-Nazaire-de-Ladarez,63576,2022,Mar,24,17,Malveillance,NA,43.5206,3.0847,230.0
1079,2B235,Pioggiola,350000,2022,Feb,24,14,Malveillance,NA,42.5251,8.9696,844.0
1080,2B290,Speloncato,80000,2022,Feb,26,11,Malveillance,NA,42.5757,8.9731,844.0
1081,2B145,Loreto-di-Casinca,190000,2022,Feb,26,14,Malveillance,NA,42.4767,9.4268,25.0
1082,5004,Ancelle,339545,2022,Mar,24,10,Malveillance,NA,44.6195,6.2288,1354.0
1083,5090,La Motte-en-Champsaur,446427,2022,Mar,26,14,Malveillance,NA,44.74,6.1211,1100.0
1084,7093,Genestelle,170980,2022,Jan,26,12,Involontaire,particulier,44.7401,4.3915,428.0
1085,2B290,Speloncato,112000,2022,Mar,12,10,Malveillance,NA,42.5757,8.9731,844.0
1086,2B223,Pietralba,56000,2022,Mar,24,9,Malveillance,NA,42.5427,9.1778,510.0
1087,6153,Valdeblore,396400,2022,Mar,24,10,Involontaire,travaux,44.1152,7.1949,1058.0
1088,4019,Barcelonnette,350000,2022,Mar,26,14,Involontaire,particulier,44.3751,6.6463,2100.0
1089,4170,La Rochette,867100,2022,Apr,8,13,Malveillance,NA,43.9097,6.875,860.0
1090,13005,Aubagne,120000,2022,Mar,26,15,Involontaire,particulier,43.2904,5.5643,105.0
1091,30325,SumÃ¨ne,190184,2022,Apr,14,14,Accidentelle,NA,43.9903,3.7407,252.0
1092,83044,Comps-sur-Artuby,273000,2022,Apr,9,16,Involontaire,particulier,43.7075,6.506,884.0
1093,4018,Banon,59700,2022,Apr,18,12,Involontaire,particulier,44.0244,5.6496,747.0
1094,2A117,Forciolo,73000,2022,Mar,25,18,Involontaire,travaux,41.8463,9.0155,541.0
1095,2A031,Bastelica,77000,2022,Apr,13,12,Involontaire,travaux,41.9781,9.0553,661.0
1096,34214,Pouzolles,97231,2022,Jan,28,16,Involontaire,travaux,43.478,3.2727,73.0
1097,48119,PrÃ©venchÃ¨res,80000,2022,Jan,26,15,Involontaire,travaux,44.5144,3.9119,900.0
1098,48116,Pont de Montvert - Sud Mont LozÃ¨re,200000,2022,Jan,27,14,Involontaire,travaux,44.3684,3.7777,1000.0
1099,66127,Opoul-PÃ©rillos,80000,2022,May,18,13,Involontaire,travaux,42.8817,2.8601,120.0
1100,2B046,Cagnano,339800,2022,Apr,12,12,Malveillance,NA,42.8725,9.4431,278.0
1101,2B184,Olcani,96300,2022,Apr,16,16,Malveillance,NA,42.8074,9.3861,140.0
1102,2B058,Canari,239000,2022,Apr,18,13,Malveillance,NA,42.8393,9.3505,140.0
1103,2B301,San-Gavino-di-Tenda,116000,2022,Apr,18,14,Malveillance,NA,42.6448,9.1688,480.0
1104,13117,Vitrolles,70000,2022,Jun,9,14,Malveillance,NA,43.4509,5.2655,9.0
1105,13044,Grans,50000,2022,Jun,9,16,Involontaire,particulier,43.6172,5.0431,58.0
1106,66014,Baixas,293800,2022,Jun,12,14,Malveillance,NA,42.744,2.8079,42.0
1107,30041,Blauzac,179700,2022,Jun,13,15,Involontaire,particulier,43.9667,4.3727,59.0
1108,30145,LÃ©denon,376800,2022,Jun,13,14,Accidentelle,NA,43.9104,4.5194,24.0
1109,13067,Orgon,99900,2022,Jun,15,13,Involontaire,particulier,43.7844,5.0294,250.0
1110,48145,Saint-Denis-en-Margeride,60000,2022,Mar,1,11,Involontaire,travaux,44.7377,3.4717,1418.0
1111,48049,Chirac,50000,2022,Mar,6,19,Involontaire,travaux,44.5333,3.2667,746.0
1112,48040,ChasseradÃ¨s,60000,2022,Mar,7,19,Involontaire,particulier,44.55,3.8167,900.0
1113,34118,Guzargues,329248,2022,Jun,17,15,Accidentelle,NA,43.728,3.923,65.0
1114,34268,Saint-Jean-de-la-BlaquiÃ¨re,146953,2022,Jun,17,16,Malveillance,NA,43.7077,3.4304,110.0
1115,66093,Laroque-des-AlbÃ¨res,101000,2022,Jun,23,14,Malveillance,NA,42.5179,2.9314,28.0
1116,26146,Grignan,363463,2022,Jun,18,11,Malveillance,NA,44.4395,4.9032,206.0
1117,26295,Saint-BarthÃ©lemy-de-Vals,110000,2022,Jun,19,13,Malveillance,NA,45.1607,4.8706,203.0
1118,2B314,Santo-Pietro-di-Tenda,350000,2022,Jun,7,14,Involontaire,travaux,42.6677,9.1995,480.0
1119,2B354,Vivario,261600,2022,Jun,8,23,Malveillance,NA,42.1429,9.1139,986.0
1120,2B123,Ghisonaccia,57000,2022,Jun,10,18,Malveillance,NA,42.0454,9.4192,61.0
1121,2B029,Barbaggio,53000,2022,Jun,12,11,Malveillance,NA,42.6826,9.3636,300.0
1122,2B143,Linguizzetta,730000,2022,Jun,13,12,Involontaire,particulier,42.2144,9.5015,78.0
1123,2B123,Ghisonaccia,235900,2022,Jun,21,11,Involontaire,travaux,42.0454,9.4192,61.0
1124,2B009,AlÃ©ria,300000,2022,Jun,24,12,Involontaire,travaux,42.0993,9.4972,41.0
1125,2B341,Venaco,50000,2022,Jun,23,1,Malveillance,NA,42.2129,9.1455,630.0
1126,2B352,Ville-di-Paraso,81000,2022,Jun,26,13,Malveillance,NA,42.5845,8.9917,844.0
1127,83124,Seillans,150000,2022,Jun,11,12,Involontaire,travaux,43.6326,6.6024,372.0
1128,30319,Serviers-et-Labaume,772400,2022,Jun,13,15,Involontaire,travaux,44.0409,4.3377,603.0
1129,66164,Rivesaltes,55000,2022,Jun,28,11,Malveillance,NA,42.7761,2.8769,42.0
1130,66041,Cases-de-PÃ¨ne,66300,2022,Jun,28,18,Malveillance,NA,42.7931,2.7771,182.0
1131,66108,Millas,661500,2022,Jun,29,15,Malveillance,NA,42.6966,2.6865,103.0
1132,30169,Milhaud,138303,2022,Jul,8,0,Accidentelle,NA,43.7831,4.3081,24.0
1133,34295,Saussan,121971,2022,Jul,1,16,Malveillance,NA,43.5685,3.7829,45.0
1134,34285,Saint-Pons-de-Mauchiens,116264,2022,Jul,5,18,Malveillance,NA,43.5102,3.5136,22.0
1135,7040,Boucieu-le-Roi,65000,2022,Jun,20,17,Accidentelle,NA,45.0287,4.6877,566.0
1136,48146,Gorges du Tarn Causses,370000,2022,Jul,19,13,Involontaire,travaux,44.3635,3.4574,618.0
1137,48022,BÃ©douÃ¨s,120000,2022,Jul,20,16,Involontaire,travaux,44.35,3.6,618.0
1138,4179,48022,210000,2022,Jul,19,16,Naturelle,NA,44.2368,6.0526,1070.0
1139,2B079,Castello-di-Rostino,148000,2022,Jul,24,14,Malveillance,NA,42.4732,9.2967,499.0
1140,2B341,Venaco,300900,2022,Jul,28,13,Malveillance,NA,42.2129,9.1455,630.0
1141,2B007,Albertacce,219000,2022,Jul,28,16,Malveillance,NA,42.3145,8.9277,1074.0
1142,2B314,Santo-Pietro-di-Tenda,300000,2022,Aug,1,8,Malveillance,NA,42.6677,9.1995,480.0
1143,34329,Vendres,138560,2022,Jul,26,18,Malveillance,NA,43.2569,3.2305,12.0
1144,34221,PuÃ©chabon,154863,2022,Jul,26,21,Malveillance,NA,43.7238,3.604,58.0
1145,34230,Les Rives,291900,2022,Jul,28,13,Naturelle,NA,43.8562,3.2635,729.0
1146,34162,Montagnac,130122,2022,Aug,2,15,Malveillance,NA,43.4709,3.5067,22.0
1147,6077,LucÃ©ram,63000,2022,Jul,31,17,Accidentelle,NA,43.8997,7.3506,1420.0
1148,48148,Saint-Ã‰tienne-VallÃ©e-FranÃ§aise,150000,2022,Aug,2,17,Accidentelle,NA,44.1736,3.8492,518.0
1149,66193,Serdinya,973700,2022,Jul,23,14,Involontaire,particulier,42.5736,2.324,457.0
1150,7330,Vallon-Pont-d'Arc,732400,2022,Jul,18,14,Malveillance,NA,44.3982,4.4024,120.0
1151,7134,Laurac-en-Vivarais,713800,2022,Jul,22,16,Malveillance,NA,44.5051,4.2875,220.0
1152,7077,Darbres,180000,2022,Jul,27,10,Malveillance,NA,44.6597,4.5216,740.0
1153,83076,Mazaugues,343300,2022,Jul,31,13,Involontaire,travaux,43.3435,5.8899,300.0
1154,66214,Tresserre,50000,2022,Jul,30,21,Accidentelle,NA,42.5559,2.842,148.0
1155,34318,VacquiÃ¨res,321000,2022,Aug,6,15,Involontaire,particulier,43.8286,3.953,67.0
1156,4086,Faucon-de-Barcelonnette,97000,2022,Feb,8,11,Involontaire,particulier,44.4137,6.684,1510.0
1157,4209,Sisteron,62300,2022,Feb,9,14,Involontaire,particulier,44.1993,5.9276,485.0
1158,48028,Les Bondons,290000,2022,Aug,5,18,Naturelle,NA,44.3992,3.6364,903.0
1159,34087,Cournonsec,69233,2022,Jul,10,11,Involontaire,particulier,43.5395,3.7024,34.0
1160,34209,Portiragnes,115995,2022,Jul,20,11,Involontaire,travaux,43.3025,3.3458,15.0
1161,48015,Pied-de-Borne,100000,2022,Aug,12,17,Accidentelle,NA,44.4839,3.9685,803.0
1162,6002,Amirat,120000,2022,Aug,6,17,Naturelle,NA,43.8973,6.8108,1525.0
1163,2A099,Cozzano,51000,2022,Aug,7,16,Naturelle,NA,41.932,9.1848,928.0
1164,7085,Empurany,121000,2022,Aug,10,14,Accidentelle,NA,45.0254,4.5968,367.0
1165,7129,Lamastre,105000,2022,Aug,13,11,Malveillance,NA,44.9767,4.5911,367.0
1166,30295,Saint-Quentin-la-Poterie,512700,2022,Jul,24,16,Malveillance,NA,44.0582,4.441,135.0
1167,34235,Rosis,71168,2022,Aug,7,16,Malveillance,NA,43.6295,2.9989,900.0
1168,34019,AvÃ¨ne,362900,2022,Aug,7,16,Accidentelle,NA,43.7513,3.1107,435.0
1169,66141,Pia,58000,2022,Aug,7,14,Malveillance,NA,42.7506,2.9172,42.0
1170,13112,Velaux,95400,2022,Jul,3,16,Involontaire,particulier,43.5215,5.246,198.0
1171,13056,Martigues,83100,2022,Jul,8,16,Involontaire,particulier,43.3839,5.0451,12.0
1172,13098,Saint-Mitre-les-Remparts,248600,2022,Jul,8,2,Malveillance,NA,43.4565,5.0152,4.0
1173,13106,SeptÃ¨mes-les-Vallons,349990,2022,Jul,31,16,Accidentelle,NA,43.3931,5.3828,209.0
1174,13019,CabriÃ¨s,50000,2022,Aug,2,16,Accidentelle,NA,43.453,5.3467,163.0
1175,13097,Saint-Martin-de-Crau,948280,2022,Aug,22,15,Malveillance,NA,43.6074,4.8688,12.0
1176,4039,Castellane,289400,2022,Feb,10,15,Involontaire,particulier,43.8485,6.4871,729.0
1177,7161,Montpezat-sous-Bauzon,248000,2022,Aug,28,0,Malveillance,NA,44.7214,4.1977,602.0
1178,7028,Beaulieu,80000,2022,Sep,1,11,Naturelle,NA,44.3575,4.2553,251.0
1179,48050,BÃ©douÃ¨s-CocurÃ¨s,60000,2022,Sep,18,15,Accidentelle,NA,44.348,3.6415,903.0
1180,11095,Comigne,285519,2022,Aug,29,12,Involontaire,particulier,43.1651,2.5851,130.0
1181,6163,Tende,68800,2022,Sep,19,11,Involontaire,travaux,44.0971,7.5499,1279.0
1182,6104,Roquebrune-Cap-Martin,71000,2022,Sep,9,23,Involontaire,travaux,43.7638,7.4576,75.0
1183,2B185,Oletta,80000,2022,Oct,5,14,Malveillance,NA,42.6451,9.3453,54.0
1184,66046,CaudiÃ¨s-de-FenouillÃ¨des,811900,2022,Aug,15,2,Malveillance,NA,42.8213,2.3781,347.0
1185,66148,Port-Vendres,64000,2022,Sep,3,2,Accidentelle,NA,42.5034,3.1048,72.0
1186,2B292,Sant'AndrÃ©a-di-Bozio,55000,2022,Oct,22,13,Malveillance,NA,42.2767,9.2792,179.0
1187,2B292,Sant'AndrÃ©a-di-Bozio,102070,2022,Oct,24,12,Malveillance,NA,42.2767,9.2792,179.0
1188,2B055,Campitello,177900,2022,Oct,28,15,Malveillance,NA,42.5272,9.3279,484.0
1189,26367,Venterol,200000,2022,Jul,18,16,Malveillance,NA,44.3971,5.0995,270.0
1190,11132,Fabrezan,54800,2022,Nov,20,14,Involontaire,travaux,43.1282,2.7139,85.0
1191,7315,La Souche,50000,2022,Jan,16,16,Involontaire,particulier,44.6258,4.1565,600.0
1192,84091,Piolenc,264600,2022,Jul,1,14,Involontaire,particulier,44.1784,4.7587,55.0
1193,30337,Vallabrix,54745,2022,Jul,24,17,Accidentelle,NA,44.0647,4.4851,135.0
1194,2A031,Bastelica,50000,2022,Jan,30,16,Involontaire,travaux,41.9781,9.0553,661.0
1195,4090,Le Fugeret,221200,2022,Jan,16,13,Involontaire,travaux,44.0183,6.6627,1090.0
1196,4061,Colmars,105700,2022,Jan,17,11,Involontaire,particulier,44.1602,6.6585,1642.0
1197,2A024,AullÃ¨ne,387700,2022,Feb,24,17,Malveillance,NA,41.811,9.0929,1018.0
1198,6153,Valdeblore,70000,2022,Feb,26,14,Involontaire,particulier,44.1152,7.1949,1058.0
1199,7226,Saint-ClÃ©ment,94600,2022,Feb,18,16,Involontaire,particulier,44.9502,4.2623,1190.0
1200,7200,Le Roux,134800,2022,Feb,26,16,Involontaire,particulier,44.7201,4.1409,1185.0
1201,50041,La Hague,390000,2022,Jul,17,2,Malveillance,NA,49.6547,-1.8214,140.0
1202,50041,La Hague,60000,2022,Jul,17,23,Malveillance,NA,49.6547,-1.8214,140.0
